"CountryCode","SeriesCode","Year","DESCRIPTION",
"TZA","IT.NET.USER.ZS","YR2006","Source: ITU estimate.",
"TZA","IT.NET.USER.ZS","YR2007","Source: TCRA",
"TZA","IT.NET.USER.ZS","YR2008","Source: ITU estimate.",
"TZA","IT.NET.USER.ZS","YR2009","Source: ITU estimate.",
"TZA","IT.NET.USER.ZS","YR2010","Source: ITU estimate.",
"TZA","IT.NET.USER.ZS","YR2011","Source: ITU estimate based on RIA.",
"TZA","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"TZA","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"TZA","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"TZA","IT.NET.USER.ZS","YR2015","Source: Pew;Note: 18+",
"TZA","IT.NET.USER.ZS","YR2016","Source: ITU estimate.",
"TZA","IT.NET.USER.ZS","YR2017","Source: Pew;Note: 18+",
"TZA","SE.ADT.LITR.ZS","YR2010","UIS Estimation",
"TZA","SE.XPD.TOTL.GB.ZS","YR2017","UIS Estimation",
"TZA","SE.XPD.TOTL.GB.ZS","YR2018","UIS Estimation",
"TZA","SH.DYN.MORT","YR1960","Uncertainty bound is 213.7 - 270.7",
"TZA","SH.DYN.MORT","YR1961","Uncertainty bound is 212.4 - 268.6",
"TZA","SH.DYN.MORT","YR1962","Uncertainty bound is 211 - 266.3",
"TZA","SH.DYN.MORT","YR1963","Uncertainty bound is 209.3 - 263.2",
"TZA","SH.DYN.MORT","YR1964","Uncertainty bound is 207.5 - 259.5",
"TZA","SH.DYN.MORT","YR1965","Uncertainty bound is 205.8 - 255.3",
"TZA","SH.DYN.MORT","YR1966","Uncertainty bound is 204 - 250.9",
"TZA","SH.DYN.MORT","YR1967","Uncertainty bound is 202 - 246.4",
"TZA","SH.DYN.MORT","YR1968","Uncertainty bound is 199.9 - 241.7",
"TZA","SH.DYN.MORT","YR1969","Uncertainty bound is 197.6 - 236.9",
"TZA","SH.DYN.MORT","YR1970","Uncertainty bound is 195.1 - 232.5",
"TZA","SH.DYN.MORT","YR1971","Uncertainty bound is 192.3 - 228.5",
"TZA","SH.DYN.MORT","YR1972","Uncertainty bound is 189.5 - 224.6",
"TZA","SH.DYN.MORT","YR1973","Uncertainty bound is 186.3 - 220",
"TZA","SH.DYN.MORT","YR1974","Uncertainty bound is 183.2 - 215.3",
"TZA","SH.DYN.MORT","YR1975","Uncertainty bound is 179.7 - 210.4",
"TZA","SH.DYN.MORT","YR1976","Uncertainty bound is 176.4 - 205.2",
"TZA","SH.DYN.MORT","YR1977","Uncertainty bound is 172.9 - 200.3",
"TZA","SH.DYN.MORT","YR1978","Uncertainty bound is 169.6 - 195.9",
"TZA","SH.DYN.MORT","YR1979","Uncertainty bound is 167 - 192.2",
"TZA","SH.DYN.MORT","YR1980","Uncertainty bound is 165.4 - 189.9",
"TZA","SH.DYN.MORT","YR1981","Uncertainty bound is 165.1 - 188.8",
"TZA","SH.DYN.MORT","YR1982","Uncertainty bound is 165.6 - 188.4",
"TZA","SH.DYN.MORT","YR1983","Uncertainty bound is 166 - 188.5",
"TZA","SH.DYN.MORT","YR1984","Uncertainty bound is 166.1 - 188.6",
"TZA","SH.DYN.MORT","YR1985","Uncertainty bound is 165.5 - 187.9",
"TZA","SH.DYN.MORT","YR1986","Uncertainty bound is 164.1 - 186.1",
"TZA","SH.DYN.MORT","YR1987","Uncertainty bound is 162.3 - 183.8",
"TZA","SH.DYN.MORT","YR1988","Uncertainty bound is 160.2 - 181.1",
"TZA","SH.DYN.MORT","YR1989","Uncertainty bound is 157.7 - 178",
"TZA","SH.DYN.MORT","YR1990","Uncertainty bound is 155.6 - 175.5",
"TZA","SH.DYN.MORT","YR1991","Uncertainty bound is 153.6 - 173",
"TZA","SH.DYN.MORT","YR1992","Uncertainty bound is 151.8 - 170.9",
"TZA","SH.DYN.MORT","YR1993","Uncertainty bound is 150.3 - 169",
"TZA","SH.DYN.MORT","YR1994","Uncertainty bound is 148.5 - 166.7",
"TZA","SH.DYN.MORT","YR1995","Uncertainty bound is 146.2 - 164.1",
"TZA","SH.DYN.MORT","YR1996","Uncertainty bound is 143.1 - 161.1",
"TZA","SH.DYN.MORT","YR1997","Uncertainty bound is 138.9 - 157",
"TZA","SH.DYN.MORT","YR1998","Uncertainty bound is 133.7 - 151.8",
"TZA","SH.DYN.MORT","YR1999","Uncertainty bound is 127.7 - 145.1",
"TZA","SH.DYN.MORT","YR2000","Uncertainty bound is 120.9 - 137.5",
"TZA","SH.DYN.MORT","YR2001","Uncertainty bound is 113.7 - 129.2",
"TZA","SH.DYN.MORT","YR2002","Uncertainty bound is 106 - 121.2",
"TZA","SH.DYN.MORT","YR2003","Uncertainty bound is 98.9 - 113.7",
"TZA","SH.DYN.MORT","YR2004","Uncertainty bound is 92.5 - 107.2",
"TZA","SH.DYN.MORT","YR2005","Uncertainty bound is 86.8 - 101.2",
"TZA","SH.DYN.MORT","YR2006","Uncertainty bound is 81.8 - 96.1",
"TZA","SH.DYN.MORT","YR2007","Uncertainty bound is 77.1 - 91",
"TZA","SH.DYN.MORT","YR2008","Uncertainty bound is 73.2 - 86.8",
"TZA","SH.DYN.MORT","YR2009","Uncertainty bound is 69 - 82.8",
"TZA","SH.DYN.MORT","YR2010","Uncertainty bound is 65.4 - 79.4",
"TZA","SH.DYN.MORT","YR2011","Uncertainty bound is 61.7 - 76",
"TZA","SH.DYN.MORT","YR2012","Uncertainty bound is 58.3 - 73.4",
"TZA","SH.DYN.MORT","YR2013","Uncertainty bound is 55 - 71.3",
"TZA","SH.DYN.MORT","YR2014","Uncertainty bound is 51.6 - 69.6",
"TZA","SH.DYN.MORT","YR2015","Uncertainty bound is 49 - 69.2",
"TZA","SH.DYN.MORT","YR2016","Uncertainty bound is 45.9 - 68.7",
"TZA","SH.DYN.MORT","YR2017","Uncertainty bound is 43 - 68.5",
"TZA","SH.DYN.MORT","YR2018","Uncertainty bound is 40.3 - 68.4",
"TZA","SH.DYN.MORT","YR2019","Uncertainty bound is 37.8 - 68.6",
"TZA","SH.STA.OWAD.ZS","YR1975","Plausible bound is 5.6 - 12.7",
"TZA","SH.STA.OWAD.ZS","YR1976","Plausible bound is 5.9 - 12.9",
"TZA","SH.STA.OWAD.ZS","YR1977","Plausible bound is 6.3 - 13.1",
"TZA","SH.STA.OWAD.ZS","YR1978","Plausible bound is 6.6 - 13.3",
"TZA","SH.STA.OWAD.ZS","YR1979","Plausible bound is 7 - 13.7",
"TZA","SH.STA.OWAD.ZS","YR1980","Plausible bound is 7.4 - 13.9",
"TZA","SH.STA.OWAD.ZS","YR1981","Plausible bound is 7.8 - 14.2",
"TZA","SH.STA.OWAD.ZS","YR1982","Plausible bound is 8.2 - 14.5",
"TZA","SH.STA.OWAD.ZS","YR1983","Plausible bound is 8.6 - 14.8",
"TZA","SH.STA.OWAD.ZS","YR1984","Plausible bound is 9 - 15.1",
"TZA","SH.STA.OWAD.ZS","YR1985","Plausible bound is 9.4 - 15.4",
"TZA","SH.STA.OWAD.ZS","YR1986","Plausible bound is 9.8 - 15.7",
"TZA","SH.STA.OWAD.ZS","YR1987","Plausible bound is 10.2 - 16.1",
"TZA","SH.STA.OWAD.ZS","YR1988","Plausible bound is 10.6 - 16.4",
"TZA","SH.STA.OWAD.ZS","YR1989","Plausible bound is 11 - 16.8",
"TZA","SH.STA.OWAD.ZS","YR1990","Plausible bound is 11.4 - 17.2",
"TZA","SH.STA.OWAD.ZS","YR1991","Plausible bound is 11.8 - 17.6",
"TZA","SH.STA.OWAD.ZS","YR1992","Plausible bound is 12.3 - 17.9",
"TZA","SH.STA.OWAD.ZS","YR1993","Plausible bound is 12.7 - 18.4",
"TZA","SH.STA.OWAD.ZS","YR1994","Plausible bound is 13.2 - 18.8",
"TZA","SH.STA.OWAD.ZS","YR1995","Plausible bound is 13.6 - 19.2",
"TZA","SH.STA.OWAD.ZS","YR1996","Plausible bound is 14.1 - 19.6",
"TZA","SH.STA.OWAD.ZS","YR1997","Plausible bound is 14.4 - 20",
"TZA","SH.STA.OWAD.ZS","YR1998","Plausible bound is 14.9 - 20.4",
"TZA","SH.STA.OWAD.ZS","YR1999","Plausible bound is 15.3 - 20.9",
"TZA","SH.STA.OWAD.ZS","YR2000","Plausible bound is 15.8 - 21.3",
"TZA","SH.STA.OWAD.ZS","YR2001","Plausible bound is 16.3 - 21.8",
"TZA","SH.STA.OWAD.ZS","YR2002","Plausible bound is 16.8 - 22.2",
"TZA","SH.STA.OWAD.ZS","YR2003","Plausible bound is 17.3 - 22.7",
"TZA","SH.STA.OWAD.ZS","YR2004","Plausible bound is 17.8 - 23.2",
"TZA","SH.STA.OWAD.ZS","YR2005","Plausible bound is 18.3 - 23.7",
"TZA","SH.STA.OWAD.ZS","YR2006","Plausible bound is 18.8 - 24.3",
"TZA","SH.STA.OWAD.ZS","YR2007","Plausible bound is 19.3 - 25",
"TZA","SH.STA.OWAD.ZS","YR2008","Plausible bound is 19.9 - 25.6",
"TZA","SH.STA.OWAD.ZS","YR2009","Plausible bound is 20.4 - 26.3",
"TZA","SH.STA.OWAD.ZS","YR2010","Plausible bound is 20.9 - 27",
"TZA","SH.STA.OWAD.ZS","YR2011","Plausible bound is 21.4 - 27.7",
"TZA","SH.STA.OWAD.ZS","YR2012","Plausible bound is 21.9 - 28.5",
"TZA","SH.STA.OWAD.ZS","YR2013","Plausible bound is 22.4 - 29.3",
"TZA","SH.STA.OWAD.ZS","YR2014","Plausible bound is 22.9 - 30.1",
"TZA","SH.STA.OWAD.ZS","YR2015","Plausible bound is 23.4 - 31",
"TZA","SH.STA.OWAD.ZS","YR2016","Plausible bound is 23.9 - 31.8",
"TZA","SI.DST.FRST.20","YR1991","Based on data from HBS. Estimated from unit-record consumption data.",
"TZA","SI.DST.FRST.20","YR2000","Based on data from HBS. Estimated from unit-record consumption data.",
"TZA","SI.DST.FRST.20","YR2007","Based on data from HBS. Estimated from unit-record consumption data.",
"TZA","SI.DST.FRST.20","YR2011","Based on data from HBS. Estimated from unit-record consumption data.",
"TZA","SI.DST.FRST.20","YR2017","Based on data from HBS. Estimated from unit-record consumption data.",
"TZA","SI.POV.GINI","YR1991","Based on data from HBS. Estimated from unit-record consumption data.",
"TZA","SI.POV.GINI","YR2000","Based on data from HBS. Estimated from unit-record consumption data.",
"TZA","SI.POV.GINI","YR2007","Based on data from HBS. Estimated from unit-record consumption data.",
"TZA","SI.POV.GINI","YR2011","Based on data from HBS. Estimated from unit-record consumption data.",
"TZA","SI.POV.GINI","YR2017","Based on data from HBS. Estimated from unit-record consumption data.",
"TZA","SI.POV.NAHC","YR2000","Source: Tanzania Mainland Household Budget Survey Poverty line is absolute. Government estimate.",
"TZA","SI.POV.NAHC","YR2007","Source: Tanzania Mainland Household Budget Survey Poverty line is absolute. Government estimate.",
"TZA","SI.POV.NAHC","YR2011    ","Source: Tanzania Mainland Household Budget Survey Poverty line is absolute. Government estimate.",
"TZA","SI.POV.NAHC","YR2017","Source: Tanzania Mainland Household Budget Survey Poverty line is absolute. Government estimate.",
"TZA","SI.POV.NAHC","YR2018","Source: Tanzania Mainland Household Budget Survey. Poverty line is absolute. Government estimate.",
"TZA","SI.SPR.PCAP.ZG","YR2018","Estimated from consumption data. Growth rates are for the period of 2011-2018.",
"TZA","SL.TLF.0714.ZS","YR2001    ","Integrated Labour Force and Child Labour Survey.",
"tza","SL.TLF.0714.ZS","YR2006","Integrated Labour Force Survey.",
"TZA","SL.TLF.0714.ZS","YR2011","National Panel Survey (NPS).",
"TZA","SL.TLF.0714.ZS","YR2014","Integrated Labour Force Survey (ILFS)",
"TZA","SP.POP.65UP.TO.ZS","YR1960","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1961","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1962","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1963","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1964","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1965","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1966","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1967","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1968","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1969","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1970","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1971","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1972","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1973","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1974","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1975","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1976","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1977","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1978","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1979","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1980","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1981","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1982","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1983","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1984","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1985","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1986","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1987","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1988","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1989","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1990","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1991","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1992","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1993","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1994","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1995","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1996","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1997","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1998","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR1999","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2000","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2001","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2002","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2003","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2004","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2005","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2006","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2007","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2008","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2009","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2010","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2011","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2012","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2013","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2014","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2015","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2016","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2017","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2018","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2019","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2020","Including Zanzibar.",
"TZA","SP.POP.65UP.TO.ZS","YR2050","Including Zanzibar.",
"TZA","SP.UWT.TFRT","YR1992","Source: United Republic of Tanzania 1991-1992 Demographic and Health Survey",
"TZA","SP.UWT.TFRT","YR1994","Source: United Republic of Tanzania 1994 Knowledge, Attitudes and Practices Survey",
"TZA","SP.UWT.TFRT","YR1996","Source: United Republic of Tanzania 1996 Demographic and Health Survey",
"TZA","SP.UWT.TFRT","YR1999","Source: United Republic of Tanzania 1999 Reproductive and Child Health Survey",
"TZA","SP.UWT.TFRT","YR2005","Source: United Republic of Tanzania 2004-2005 Demographic and Health Survey",
"TZA","SP.UWT.TFRT","YR2010","Source: United Republic of Tanzania 2010 Demographic and Health Survey",
"TZA","SP.UWT.TFRT","YR2016","Source: United Republic of Tanzania 2015-2016 Demographic and Health Survey",
"UGA","IT.NET.USER.ZS","YR2007","Source: Uganda Communications Commission (UCC).",
"UGA","IT.NET.USER.ZS","YR2008","Source: Uganda Communications Commission",
"UGA","IT.NET.USER.ZS","YR2009","Source: Uganda Communications Commission",
"UGA","IT.NET.USER.ZS","YR2010","Source: Uganda Communications Commission",
"UGA","IT.NET.USER.ZS","YR2011","Source: ITU estimate.",
"UGA","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"UGA","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"UGA","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"UGA","IT.NET.USER.ZS","YR2015","Source: ITU estimate.",
"UGA","IT.NET.USER.ZS","YR2016","Source: ITU estimate.",
"UGA","IT.NET.USER.ZS","YR2017","Source: ITU estimate.",
"UGA","SE.ADT.LITR.ZS","YR2018","UIS Estimation",
"UGA","SE.XPD.TOTL.GB.ZS","YR2000","UIS Estimation",
"UGA","SE.XPD.TOTL.GB.ZS","YR2015","UIS Estimation",
"UGA","SE.XPD.TOTL.GB.ZS","YR2016","UIS Estimation",
"UGA","SE.XPD.TOTL.GB.ZS","YR2017","UIS Estimation",
"UGA","SE.XPD.TOTL.GB.ZS","YR2018","UIS Estimation",
"UGA","SH.DYN.MORT","YR1960","Uncertainty bound is 194.7 - 254.9",
"UGA","SH.DYN.MORT","YR1961","Uncertainty bound is 191.4 - 250.2",
"UGA","SH.DYN.MORT","YR1962","Uncertainty bound is 188.3 - 245.7",
"UGA","SH.DYN.MORT","YR1963","Uncertainty bound is 185.3 - 240.8",
"UGA","SH.DYN.MORT","YR1964","Uncertainty bound is 182.2 - 236",
"UGA","SH.DYN.MORT","YR1965","Uncertainty bound is 179.6 - 231.1",
"UGA","SH.DYN.MORT","YR1966","Uncertainty bound is 177 - 226.7",
"UGA","SH.DYN.MORT","YR1967","Uncertainty bound is 174.7 - 222.1",
"UGA","SH.DYN.MORT","YR1968","Uncertainty bound is 172.7 - 218.3",
"UGA","SH.DYN.MORT","YR1969","Uncertainty bound is 171.3 - 214.9",
"UGA","SH.DYN.MORT","YR1970","Uncertainty bound is 170.7 - 212.7",
"UGA","SH.DYN.MORT","YR1971","Uncertainty bound is 171.1 - 211.8",
"UGA","SH.DYN.MORT","YR1972","Uncertainty bound is 172.8 - 211.7",
"UGA","SH.DYN.MORT","YR1973","Uncertainty bound is 175.5 - 212.5",
"UGA","SH.DYN.MORT","YR1974","Uncertainty bound is 178.9 - 214.8",
"UGA","SH.DYN.MORT","YR1975","Uncertainty bound is 183.4 - 217.8",
"UGA","SH.DYN.MORT","YR1976","Uncertainty bound is 188.6 - 222",
"UGA","SH.DYN.MORT","YR1977","Uncertainty bound is 193.5 - 226.1",
"UGA","SH.DYN.MORT","YR1978","Uncertainty bound is 197.7 - 230.1",
"UGA","SH.DYN.MORT","YR1979","Uncertainty bound is 200.3 - 232.9",
"UGA","SH.DYN.MORT","YR1980","Uncertainty bound is 202.1 - 234.5",
"UGA","SH.DYN.MORT","YR1981","Uncertainty bound is 201.1 - 232.5",
"UGA","SH.DYN.MORT","YR1982","Uncertainty bound is 197.7 - 227.4",
"UGA","SH.DYN.MORT","YR1983","Uncertainty bound is 192.9 - 220.7",
"UGA","SH.DYN.MORT","YR1984","Uncertainty bound is 187.9 - 214.4",
"UGA","SH.DYN.MORT","YR1985","Uncertainty bound is 183.9 - 209.3",
"UGA","SH.DYN.MORT","YR1986","Uncertainty bound is 181.2 - 205.6",
"UGA","SH.DYN.MORT","YR1987","Uncertainty bound is 179.2 - 202.5",
"UGA","SH.DYN.MORT","YR1988","Uncertainty bound is 177.3 - 200",
"UGA","SH.DYN.MORT","YR1989","Uncertainty bound is 174.7 - 197.1",
"UGA","SH.DYN.MORT","YR1990","Uncertainty bound is 171.5 - 193.3",
"UGA","SH.DYN.MORT","YR1991","Uncertainty bound is 167.7 - 188.9",
"UGA","SH.DYN.MORT","YR1992","Uncertainty bound is 164.1 - 184.4",
"UGA","SH.DYN.MORT","YR1993","Uncertainty bound is 160.6 - 180.3",
"UGA","SH.DYN.MORT","YR1994","Uncertainty bound is 157.7 - 177.1",
"UGA","SH.DYN.MORT","YR1995","Uncertainty bound is 155.6 - 174.9",
"UGA","SH.DYN.MORT","YR1996","Uncertainty bound is 153.5 - 172.8",
"UGA","SH.DYN.MORT","YR1997","Uncertainty bound is 151.1 - 170.1",
"UGA","SH.DYN.MORT","YR1998","Uncertainty bound is 147.8 - 166.3",
"UGA","SH.DYN.MORT","YR1999","Uncertainty bound is 143.2 - 161.4",
"UGA","SH.DYN.MORT","YR2000","Uncertainty bound is 137.6 - 155.4",
"UGA","SH.DYN.MORT","YR2001","Uncertainty bound is 131.1 - 148.2",
"UGA","SH.DYN.MORT","YR2002","Uncertainty bound is 123.9 - 140.2",
"UGA","SH.DYN.MORT","YR2003","Uncertainty bound is 116.1 - 131.7",
"UGA","SH.DYN.MORT","YR2004","Uncertainty bound is 108.2 - 123.1",
"UGA","SH.DYN.MORT","YR2005","Uncertainty bound is 100.7 - 114.7",
"UGA","SH.DYN.MORT","YR2006","Uncertainty bound is 93.6 - 107.2",
"UGA","SH.DYN.MORT","YR2007","Uncertainty bound is 87.2 - 100.2",
"UGA","SH.DYN.MORT","YR2008","Uncertainty bound is 81.4 - 93.8",
"UGA","SH.DYN.MORT","YR2009","Uncertainty bound is 76.3 - 88.3",
"UGA","SH.DYN.MORT","YR2010","Uncertainty bound is 71.2 - 83",
"UGA","SH.DYN.MORT","YR2011","Uncertainty bound is 66.7 - 78.8",
"UGA","SH.DYN.MORT","YR2012","Uncertainty bound is 61.7 - 74",
"UGA","SH.DYN.MORT","YR2013","Uncertainty bound is 57.1 - 69.9",
"UGA","SH.DYN.MORT","YR2014","Uncertainty bound is 52.9 - 66.8",
"UGA","SH.DYN.MORT","YR2015","Uncertainty bound is 48.8 - 64.4",
"UGA","SH.DYN.MORT","YR2016","Uncertainty bound is 44.7 - 62.4",
"UGA","SH.DYN.MORT","YR2017","Uncertainty bound is 41.2 - 61.3",
"UGA","SH.DYN.MORT","YR2018","Uncertainty bound is 37.9 - 60.5",
"UGA","SH.DYN.MORT","YR2019","Uncertainty bound is 34.8 - 60",
"UGA","SH.MED.BEDS.ZS","YR2005    ","Hospital beds include inpatient and maternity beds. Maternity beds are included, while cots and delivery beds are excluded. ",
"UGA","SH.STA.OWAD.ZS","YR1975","Plausible bound is 4.9 - 11.6",
"UGA","SH.STA.OWAD.ZS","YR1976","Plausible bound is 5.2 - 11.7",
"UGA","SH.STA.OWAD.ZS","YR1977","Plausible bound is 5.4 - 11.8",
"UGA","SH.STA.OWAD.ZS","YR1978","Plausible bound is 5.6 - 11.9",
"UGA","SH.STA.OWAD.ZS","YR1979","Plausible bound is 5.9 - 12",
"UGA","SH.STA.OWAD.ZS","YR1980","Plausible bound is 6.2 - 12.2",
"UGA","SH.STA.OWAD.ZS","YR1981","Plausible bound is 6.4 - 12.4",
"UGA","SH.STA.OWAD.ZS","YR1982","Plausible bound is 6.7 - 12.6",
"UGA","SH.STA.OWAD.ZS","YR1983","Plausible bound is 7 - 12.8",
"UGA","SH.STA.OWAD.ZS","YR1984","Plausible bound is 7.3 - 13",
"UGA","SH.STA.OWAD.ZS","YR1985","Plausible bound is 7.6 - 13.3",
"UGA","SH.STA.OWAD.ZS","YR1986","Plausible bound is 7.9 - 13.6",
"UGA","SH.STA.OWAD.ZS","YR1987","Plausible bound is 8.3 - 13.8",
"UGA","SH.STA.OWAD.ZS","YR1988","Plausible bound is 8.6 - 14.1",
"UGA","SH.STA.OWAD.ZS","YR1989","Plausible bound is 9 - 14.4",
"UGA","SH.STA.OWAD.ZS","YR1990","Plausible bound is 9.3 - 14.7",
"UGA","SH.STA.OWAD.ZS","YR1991","Plausible bound is 9.7 - 15.1",
"UGA","SH.STA.OWAD.ZS","YR1992","Plausible bound is 10.1 - 15.4",
"UGA","SH.STA.OWAD.ZS","YR1993","Plausible bound is 10.4 - 15.7",
"UGA","SH.STA.OWAD.ZS","YR1994","Plausible bound is 10.8 - 16",
"UGA","SH.STA.OWAD.ZS","YR1995","Plausible bound is 11.1 - 16.4",
"UGA","SH.STA.OWAD.ZS","YR1996","Plausible bound is 11.5 - 16.7",
"UGA","SH.STA.OWAD.ZS","YR1997","Plausible bound is 11.8 - 17.1",
"UGA","SH.STA.OWAD.ZS","YR1998","Plausible bound is 12.2 - 17.4",
"UGA","SH.STA.OWAD.ZS","YR1999","Plausible bound is 12.5 - 17.7",
"UGA","SH.STA.OWAD.ZS","YR2000","Plausible bound is 12.9 - 18.1",
"UGA","SH.STA.OWAD.ZS","YR2001","Plausible bound is 13.2 - 18.4",
"UGA","SH.STA.OWAD.ZS","YR2002","Plausible bound is 13.6 - 18.8",
"UGA","SH.STA.OWAD.ZS","YR2003","Plausible bound is 14 - 19.2",
"UGA","SH.STA.OWAD.ZS","YR2004","Plausible bound is 14.4 - 19.6",
"UGA","SH.STA.OWAD.ZS","YR2005","Plausible bound is 14.8 - 20",
"UGA","SH.STA.OWAD.ZS","YR2006","Plausible bound is 15.2 - 20.4",
"UGA","SH.STA.OWAD.ZS","YR2007","Plausible bound is 15.5 - 20.9",
"UGA","SH.STA.OWAD.ZS","YR2008","Plausible bound is 15.9 - 21.4",
"UGA","SH.STA.OWAD.ZS","YR2009","Plausible bound is 16.3 - 21.9",
"UGA","SH.STA.OWAD.ZS","YR2010","Plausible bound is 16.7 - 22.4",
"UGA","SH.STA.OWAD.ZS","YR2011","Plausible bound is 17 - 22.9",
"UGA","SH.STA.OWAD.ZS","YR2012","Plausible bound is 17.4 - 23.5",
"UGA","SH.STA.OWAD.ZS","YR2013","Plausible bound is 17.7 - 24.1",
"UGA","SH.STA.OWAD.ZS","YR2014","Plausible bound is 18 - 24.8",
"UGA","SH.STA.OWAD.ZS","YR2015","Plausible bound is 18.4 - 25.5",
"UGA","SH.STA.OWAD.ZS","YR2016","Plausible bound is 18.7 - 26.3",
"UGA","SI.DST.FRST.20","YR1989","Based on data from HBS. Estimated from grouped consumption data.",
"UGA","SI.DST.FRST.20","YR1992","Based on data from NIHS. Estimated from unit-record consumption data.",
"UGA","SI.DST.FRST.20","YR1996","Based on data from NIHS. Estimated from unit-record consumption data.",
"UGA","SI.DST.FRST.20","YR1999","Based on data from NIHS. Estimated from unit-record consumption data.",
"UGA","SI.DST.FRST.20","YR2002","Based on data from UNHS. Estimated from unit-record consumption data.",
"UGA","SI.DST.FRST.20","YR2005","Based on data from UNHS. Estimated from unit-record consumption data.",
"UGA","SI.DST.FRST.20","YR2009","Based on data from UNHS. Estimated from unit-record consumption data.",
